row_id,num_sold
25063,600
25064,167
25065,578
25066,1039
25067,291
25068,235
25069,427
25070,119
25071,410
25072,739
25073,207
25074,200
25075,364
25076,101
25077,350
25078,630
25079,176
25080,329
25081,600
25082,167
25083,578
25084,1039
25085,291
25086,235
25087,427
25088,119
25089,410
25090,739
25091,207
25092,200
25093,364
25094,101
25095,350
25096,630
25097,176
25098,329
25099,600
25100,167
25101,578
25102,1039
25103,291
25104,235
25105,427
25106,119
25107,410
25108,739
25109,207
25110,200
25111,364
25112,101
25113,350
25114,630
25115,176
25116,329
25117,600
25118,167
25119,578
25120,1039
25121,291
25122,235
25123,427
25124,119
25125,410
25126,739
25127,207
25128,200
25129,364
25130,101
25131,350
25132,630
25133,176
25134,329
25135,600
25136,167
25137,578
25138,1039
25139,291
25140,235
25141,427
25142,119
25143,410
25144,739
25145,207
25146,200
25147,364
25148,101
25149,350
25150,630
25151,176
25152,329
25153,600
25154,167
25155,578
25156,1039
25157,291
25158,235
25159,427
25160,119
25161,410
25162,739
25163,207
25164,200
25165,364
25166,101
25167,350
25168,630
25169,176
25170,329
25171,600
25172,167
25173,578
25174,1039
25175,291
25176,235
25177,427
25178,119
25179,410
25180,739
25181,207
25182,200
25183,364
25184,101
25185,350
25186,630
25187,176
25188,329
25189,600
25190,167
25191,578
25192,1039
25193,291
25194,235
25195,427
25196,119
25197,410
25198,739
25199,207
25200,200
25201,364
25202,101
25203,350
25204,630
25205,176
25206,329
25207,600
25208,167
25209,578
25210,1039
25211,291
25212,235
25213,427
25214,119
25215,410
25216,739
25217,207
25218,200
25219,364
25220,101
25221,350
25222,630
25223,176
25224,329
25225,600
25226,167
25227,578
25228,1039
25229,291
25230,235
25231,427
25232,119
25233,410
25234,739
25235,207
25236,200
25237,364
25238,101
25239,350
25240,630
25241,176
25242,329
25243,600
25244,167
25245,578
25246,1039
25247,291
25248,235
25249,427
25250,119
25251,410
25252,739
25253,207
25254,200
25255,364
25256,101
25257,350
25258,630
25259,176
25260,329
25261,600
25262,167
25263,578
25264,1039
25265,291
25266,235
25267,427
25268,119
25269,410
25270,739
25271,207
25272,200
25273,364
25274,101
25275,350
25276,630
25277,176
25278,329
25279,600
25280,167
25281,578
25282,1039
25283,291
25284,235
25285,427
25286,119
25287,410
25288,739
25289,207
25290,200
25291,364
25292,101
25293,350
25294,630
25295,176
25296,329
25297,600
25298,167
25299,578
25300,1039
25301,291
25302,235
25303,427
25304,119
25305,410
25306,739
25307,207
25308,200
25309,364
25310,101
25311,350
25312,630
25313,176
25314,329
25315,600
25316,167
25317,578
25318,1039
25319,291
25320,235
25321,427
25322,119
25323,410
25324,739
25325,207
25326,200
25327,364
25328,101
25329,350
25330,630
25331,176
25332,329
25333,600
25334,167
25335,578
25336,1039
25337,291
25338,235
25339,427
25340,119
25341,410
25342,739
25343,207
25344,200
25345,364
25346,101
25347,350
25348,630
25349,176
25350,329
25351,600
25352,167
25353,578
25354,1039
25355,291
25356,235
25357,427
25358,119
25359,410
25360,739
25361,207
25362,200
25363,364
25364,101
25365,350
25366,630
25367,176
25368,329
25369,600
25370,167
25371,578
25372,1039
25373,291
25374,235
25375,427
25376,119
25377,410
25378,739
25379,207
25380,200
25381,364
25382,101
25383,350
25384,630
25385,176
25386,329
25387,600
25388,167
25389,578
25390,1039
25391,291
25392,235
25393,427
25394,119
25395,410
25396,739
25397,207
25398,200
25399,364
25400,101
25401,350
25402,630
25403,176
25404,329
25405,600
25406,167
25407,578
25408,1039
25409,291
25410,235
25411,427
25412,119
25413,410
25414,739
25415,207
25416,200
25417,364
25418,101
25419,350
25420,630
25421,176
25422,329
25423,600
25424,167
25425,578
25426,1039
25427,291
25428,235
25429,427
25430,119
25431,410
25432,739
25433,207
25434,200
25435,364
25436,101
25437,350
25438,630
25439,176
25440,329
25441,600
25442,167
25443,578
25444,1039
25445,291
25446,235
25447,427
25448,119
25449,410
25450,739
25451,207
25452,200
25453,364
25454,101
25455,350
25456,630
25457,176
25458,329
25459,600
25460,167
25461,578
25462,1039
25463,291
25464,235
25465,427
25466,119
25467,410
25468,739
25469,207
25470,200
25471,364
25472,101
25473,350
25474,630
25475,176
25476,329
25477,600
25478,167
25479,578
25480,1039
25481,291
25482,235
25483,427
25484,119
25485,410
25486,739
25487,207
25488,200
25489,364
25490,101
25491,350
25492,630
25493,176
25494,329
25495,600
25496,167
25497,578
25498,1039
25499,291
25500,235
25501,427
25502,119
25503,410
25504,739
25505,207
25506,200
25507,364
25508,101
25509,350
25510,630
25511,176
25512,329
25513,600
25514,167
25515,578
25516,1039
25517,291
25518,235
25519,427
25520,119
25521,410
25522,739
25523,207
25524,200
25525,364
25526,101
25527,350
25528,630
25529,176
25530,329
25531,600
25532,167
25533,578
25534,1039
25535,291
25536,235
25537,427
25538,119
25539,410
25540,739
25541,207
25542,200
25543,364
25544,101
25545,350
25546,630
25547,176
25548,329
25549,600
25550,167
25551,578
25552,1039
25553,291
25554,235
25555,427
25556,119
25557,410
25558,739
25559,207
25560,200
25561,364
25562,101
25563,350
25564,630
25565,176
25566,329
25567,600
25568,167
25569,578
25570,1039
25571,291
25572,235
25573,427
25574,119
25575,410
25576,739
25577,207
25578,200
25579,364
25580,101
25581,350
25582,630
25583,176
25584,329
25585,600
25586,167
25587,578
25588,1039
25589,291
25590,235
25591,427
25592,119
25593,410
25594,739
25595,207
25596,200
25597,364
25598,101
25599,350
25600,630
25601,176
25602,329
25603,600
25604,167
25605,578
25606,1039
25607,291
25608,235
25609,427
25610,119
25611,410
25612,739
25613,207
25614,200
25615,364
25616,101
25617,350
25618,630
25619,176
25620,329
25621,600
25622,167
25623,578
25624,1039
25625,291
25626,235
25627,427
25628,119
25629,410
25630,739
25631,207
25632,200
25633,364
25634,101
25635,350
25636,630
25637,176
25638,329
25639,600
25640,167
25641,578
25642,1039
25643,291
25644,235
25645,427
25646,119
25647,410
25648,739
25649,207
25650,200
25651,364
25652,101
25653,350
25654,630
25655,176
25656,329
25657,600
25658,167
25659,578
25660,1039
25661,291
25662,235
25663,427
25664,119
25665,410
25666,739
25667,207
25668,200
25669,364
25670,101
25671,350
25672,630
25673,176
25674,329
25675,600
25676,167
25677,578
25678,1039
25679,291
25680,235
25681,427
25682,119
25683,410
25684,739
25685,207
25686,200
25687,364
25688,101
25689,350
25690,630
25691,176
25692,329
25693,600
25694,167
25695,578
25696,1039
25697,291
25698,235
25699,427
25700,119
25701,410
25702,739
25703,207
25704,200
25705,364
25706,101
25707,350
25708,630
25709,176
25710,329
25711,600
25712,167
25713,578
25714,1039
25715,291
25716,235
25717,427
25718,119
25719,410
25720,739
25721,207
25722,200
25723,364
25724,101
25725,350
25726,630
25727,176
25728,329
25729,600
25730,167
25731,578
25732,1039
25733,291
25734,235
25735,427
25736,119
25737,410
25738,739
25739,207
25740,200
25741,364
25742,101
25743,350
25744,630
25745,176
25746,329
25747,600
25748,167
25749,578
25750,1039
25751,291
25752,235
25753,427
25754,119
25755,410
25756,739
25757,207
25758,200
25759,364
25760,101
25761,350
25762,630
25763,176
25764,329
25765,600
25766,167
25767,578
25768,1039
25769,291
25770,235
25771,427
25772,119
25773,410
25774,739
25775,207
25776,200
25777,364
25778,101
25779,350
25780,630
25781,176
25782,329
25783,600
25784,167
25785,578
25786,1039
25787,291
25788,235
25789,427
25790,119
25791,410
25792,739
25793,207
25794,200
25795,364
25796,101
25797,350
25798,630
25799,176
25800,329
25801,600
25802,167
25803,578
25804,1039
25805,291
25806,235
25807,427
25808,119
25809,410
25810,739
25811,207
25812,200
25813,364
25814,101
25815,350
25816,630
25817,176
25818,329
25819,600
25820,167
25821,578
25822,1039
25823,291
25824,235
25825,427
25826,119
25827,410
25828,739
25829,207
25830,200
25831,364
25832,101
25833,350
25834,630
25835,176
25836,329
25837,600
25838,167
25839,578
25840,1039
25841,291
25842,235
25843,427
25844,119
25845,410
25846,739
25847,207
25848,200
25849,364
25850,101
25851,350
25852,630
25853,176
25854,329
25855,600
25856,167
25857,578
25858,1039
25859,291
25860,235
25861,427
25862,119
25863,410
25864,739
25865,207
25866,200
25867,364
25868,101
25869,350
25870,630
25871,176
25872,329
25873,600
25874,167
25875,578
25876,1039
25877,291
25878,235
25879,427
25880,119
25881,410
25882,739
25883,207
25884,200
25885,364
25886,101
25887,350
25888,630
25889,176
25890,329
25891,600
25892,167
25893,578
25894,1039
25895,291
25896,235
25897,427
25898,119
25899,410
25900,739
25901,207
25902,200
25903,364
25904,101
25905,350
25906,630
25907,176
25908,329
25909,600
25910,167
25911,578
25912,1039
25913,291
25914,235
25915,427
25916,119
25917,410
25918,739
25919,207
25920,200
25921,364
25922,101
25923,350
25924,630
25925,176
25926,329
25927,600
25928,167
25929,578
25930,1039
25931,291
25932,235
25933,427
25934,119
25935,410
25936,739
25937,207
25938,200
25939,364
25940,101
25941,350
25942,630
25943,176
25944,329
25945,600
25946,167
25947,578
25948,1039
25949,291
25950,235
25951,427
25952,119
25953,410
25954,739
25955,207
25956,200
25957,364
25958,101
25959,350
25960,630
25961,176
25962,329
25963,600
25964,167
25965,578
25966,1039
25967,291
25968,235
25969,427
25970,119
25971,410
25972,739
25973,207
25974,200
25975,364
25976,101
25977,350
25978,630
25979,176
25980,329
25981,600
25982,167
25983,578
25984,1039
25985,291
25986,235
25987,427
25988,119
25989,410
25990,739
25991,207
25992,200
25993,364
25994,101
25995,350
25996,630
25997,176
25998,329
25999,600
26000,167
26001,578
26002,1039
26003,291
26004,235
26005,427
26006,119
26007,410
26008,739
26009,207
26010,200
26011,364
26012,101
26013,350
26014,630
26015,176
26016,329
26017,600
26018,167
26019,578
26020,1039
26021,291
26022,235
26023,427
26024,119
26025,410
26026,739
26027,207
26028,200
26029,364
26030,101
26031,350
26032,630
26033,176
26034,329
26035,600
26036,167
26037,578
26038,1039
26039,291
26040,235
26041,427
26042,119
26043,410
26044,739
26045,207
26046,200
26047,364
26048,101
26049,350
26050,630
26051,176
26052,329
26053,600
26054,167
26055,578
26056,1039
26057,291
26058,235
26059,427
26060,119
26061,410
26062,739
26063,207
26064,200
26065,364
26066,101
26067,350
26068,630
26069,176
26070,329
26071,600
26072,167
26073,578
26074,1039
26075,291
26076,235
26077,427
26078,119
26079,410
26080,739
26081,207
26082,200
26083,364
26084,101
26085,350
26086,630
26087,176
26088,329
26089,600
26090,167
26091,578
26092,1039
26093,291
26094,235
26095,427
26096,119
26097,410
26098,739
26099,207
26100,200
26101,364
26102,101
26103,350
26104,630
26105,176
26106,329
26107,600
26108,167
26109,578
26110,1039
26111,291
26112,235
26113,427
26114,119
26115,410
26116,739
26117,207
26118,200
26119,364
26120,101
26121,350
26122,630
26123,176
26124,329
26125,600
26126,167
26127,578
26128,1039
26129,291
26130,235
26131,427
26132,119
26133,410
26134,739
26135,207
26136,200
26137,364
26138,101
26139,350
26140,630
26141,176
26142,329
26143,600
26144,167
26145,578
26146,1039
26147,291
26148,235
26149,427
26150,119
26151,410
26152,739
26153,207
26154,200
26155,364
26156,101
26157,350
26158,630
26159,176
26160,329
26161,600
26162,167
26163,578
26164,1039
26165,291
26166,235
26167,427
26168,119
26169,410
26170,739
26171,207
26172,200
26173,364
26174,101
26175,350
26176,630
26177,176
26178,329
26179,600
26180,167
26181,578
26182,1039
26183,291
26184,235
26185,427
26186,119
26187,410
26188,739
26189,207
26190,200
26191,364
26192,101
26193,350
26194,630
26195,176
26196,329
26197,600
26198,167
26199,578
26200,1039
26201,291
26202,235
26203,427
26204,119
26205,410
26206,739
26207,207
26208,200
26209,364
26210,101
26211,350
26212,630
26213,176
26214,329
26215,600
26216,167
26217,578
26218,1039
26219,291
26220,235
26221,427
26222,119
26223,410
26224,739
26225,207
26226,200
26227,364
26228,101
26229,350
26230,630
26231,176
26232,329
26233,600
26234,167
26235,578
26236,1039
26237,291
26238,235
26239,427
26240,119
26241,410
26242,739
26243,207
26244,200
26245,364
26246,101
26247,350
26248,630
26249,176
26250,329
26251,600
26252,167
26253,578
26254,1039
26255,291
26256,235
26257,427
26258,119
26259,410
26260,739
26261,207
26262,200
26263,364
26264,101
26265,350
26266,630
26267,176
26268,329
26269,600
26270,167
26271,578
26272,1039
26273,291
26274,235
26275,427
26276,119
26277,410
26278,739
26279,207
26280,200
26281,364
26282,101
26283,350
26284,630
26285,176
26286,329
26287,600
26288,167
26289,578
26290,1039
26291,291
26292,235
26293,427
26294,119
26295,410
26296,739
26297,207
