row_id,num_sold
25063,611
25064,169
25065,671
25066,1059
25067,294
25068,240
25069,423
25070,119
25071,419
25072,740
25073,178
25074,202
25075,330
25076,103
25077,372
25078,609
25079,172
25080,334
25081,611
25082,169
25083,671
25084,1059
25085,294
25086,240
25087,423
25088,119
25089,419
25090,740
25091,178
25092,202
25093,330
25094,103
25095,372
25096,609
25097,172
25098,334
25099,611
25100,169
25101,671
25102,1059
25103,294
25104,240
25105,423
25106,119
25107,419
25108,740
25109,178
25110,202
25111,330
25112,103
25113,372
25114,609
25115,172
25116,334
25117,611
25118,169
25119,671
25120,1059
25121,294
25122,240
25123,423
25124,119
25125,419
25126,740
25127,178
25128,202
25129,330
25130,103
25131,372
25132,609
25133,172
25134,334
25135,611
25136,169
25137,671
25138,1059
25139,294
25140,240
25141,423
25142,119
25143,419
25144,740
25145,178
25146,202
25147,330
25148,103
25149,372
25150,609
25151,172
25152,334
25153,611
25154,169
25155,671
25156,1059
25157,294
25158,240
25159,423
25160,119
25161,419
25162,740
25163,178
25164,202
25165,330
25166,103
25167,372
25168,609
25169,172
25170,334
25171,611
25172,169
25173,671
25174,1059
25175,294
25176,240
25177,423
25178,119
25179,419
25180,740
25181,178
25182,202
25183,330
25184,103
25185,372
25186,609
25187,172
25188,334
25189,611
25190,169
25191,671
25192,1059
25193,294
25194,240
25195,423
25196,119
25197,419
25198,740
25199,178
25200,202
25201,330
25202,103
25203,372
25204,609
25205,172
25206,334
25207,611
25208,169
25209,671
25210,1059
25211,294
25212,240
25213,423
25214,119
25215,419
25216,740
25217,178
25218,202
25219,330
25220,103
25221,372
25222,609
25223,172
25224,334
25225,611
25226,169
25227,671
25228,1059
25229,294
25230,240
25231,423
25232,119
25233,419
25234,740
25235,178
25236,202
25237,330
25238,103
25239,372
25240,609
25241,172
25242,334
25243,611
25244,169
25245,671
25246,1059
25247,294
25248,240
25249,423
25250,119
25251,419
25252,740
25253,178
25254,202
25255,330
25256,103
25257,372
25258,609
25259,172
25260,334
25261,611
25262,169
25263,671
25264,1059
25265,294
25266,240
25267,423
25268,119
25269,419
25270,740
25271,178
25272,202
25273,330
25274,103
25275,372
25276,609
25277,172
25278,334
25279,611
25280,169
25281,671
25282,1059
25283,294
25284,240
25285,423
25286,119
25287,419
25288,740
25289,178
25290,202
25291,330
25292,103
25293,372
25294,609
25295,172
25296,334
25297,611
25298,169
25299,671
25300,1059
25301,294
25302,240
25303,423
25304,119
25305,419
25306,740
25307,178
25308,202
25309,330
25310,103
25311,372
25312,609
25313,172
25314,334
25315,611
25316,169
25317,671
25318,1059
25319,294
25320,240
25321,423
25322,119
25323,419
25324,740
25325,178
25326,202
25327,330
25328,103
25329,372
25330,609
25331,172
25332,334
25333,611
25334,169
25335,671
25336,1059
25337,294
25338,240
25339,423
25340,119
25341,419
25342,740
25343,178
25344,202
25345,330
25346,103
25347,372
25348,609
25349,172
25350,334
25351,611
25352,169
25353,671
25354,1059
25355,294
25356,240
25357,423
25358,119
25359,419
25360,740
25361,178
25362,202
25363,330
25364,103
25365,372
25366,609
25367,172
25368,334
25369,611
25370,169
25371,671
25372,1059
25373,294
25374,240
25375,423
25376,119
25377,419
25378,740
25379,178
25380,202
25381,330
25382,103
25383,372
25384,609
25385,172
25386,334
25387,611
25388,169
25389,671
25390,1059
25391,294
25392,240
25393,423
25394,119
25395,419
25396,740
25397,178
25398,202
25399,330
25400,103
25401,372
25402,609
25403,172
25404,334
25405,611
25406,169
25407,671
25408,1059
25409,294
25410,240
25411,423
25412,119
25413,419
25414,740
25415,178
25416,202
25417,330
25418,103
25419,372
25420,609
25421,172
25422,334
25423,611
25424,169
25425,671
25426,1059
25427,294
25428,240
25429,423
25430,119
25431,419
25432,740
25433,178
25434,202
25435,330
25436,103
25437,372
25438,609
25439,172
25440,334
25441,611
25442,169
25443,671
25444,1059
25445,294
25446,240
25447,423
25448,119
25449,419
25450,740
25451,178
25452,202
25453,330
25454,103
25455,372
25456,609
25457,172
25458,334
25459,611
25460,169
25461,671
25462,1059
25463,294
25464,240
25465,423
25466,119
25467,419
25468,740
25469,178
25470,202
25471,330
25472,103
25473,372
25474,609
25475,172
25476,334
25477,611
25478,169
25479,671
25480,1059
25481,294
25482,240
25483,423
25484,119
25485,419
25486,740
25487,178
25488,202
25489,330
25490,103
25491,372
25492,609
25493,172
25494,334
25495,611
25496,169
25497,671
25498,1059
25499,294
25500,240
25501,423
25502,119
25503,419
25504,740
25505,178
25506,202
25507,330
25508,103
25509,372
25510,609
25511,172
25512,334
25513,611
25514,169
25515,671
25516,1059
25517,294
25518,240
25519,423
25520,119
25521,419
25522,740
25523,178
25524,202
25525,330
25526,103
25527,372
25528,609
25529,172
25530,334
25531,611
25532,169
25533,671
25534,1059
25535,294
25536,240
25537,423
25538,119
25539,419
25540,740
25541,178
25542,202
25543,330
25544,103
25545,372
25546,609
25547,172
25548,334
25549,611
25550,169
25551,671
25552,1059
25553,294
25554,240
25555,423
25556,119
25557,419
25558,740
25559,178
25560,202
25561,330
25562,103
25563,372
25564,609
25565,172
25566,334
25567,611
25568,169
25569,671
25570,1059
25571,294
25572,240
25573,423
25574,119
25575,419
25576,740
25577,178
25578,202
25579,330
25580,103
25581,372
25582,609
25583,172
25584,334
25585,611
25586,169
25587,671
25588,1059
25589,294
25590,240
25591,423
25592,119
25593,419
25594,740
25595,178
25596,202
25597,330
25598,103
25599,372
25600,609
25601,172
25602,334
25603,611
25604,169
25605,671
25606,1059
25607,294
25608,240
25609,423
25610,119
25611,419
25612,740
25613,178
25614,202
25615,330
25616,103
25617,372
25618,609
25619,172
25620,334
25621,611
25622,169
25623,671
25624,1059
25625,294
25626,240
25627,423
25628,119
25629,419
25630,740
25631,178
25632,202
25633,330
25634,103
25635,372
25636,609
25637,172
25638,334
25639,611
25640,169
25641,671
25642,1059
25643,294
25644,240
25645,423
25646,119
25647,419
25648,740
25649,178
25650,202
25651,330
25652,103
25653,372
25654,609
25655,172
25656,334
25657,611
25658,169
25659,671
25660,1059
25661,294
25662,240
25663,423
25664,119
25665,419
25666,740
25667,178
25668,202
25669,330
25670,103
25671,372
25672,609
25673,172
25674,334
25675,611
25676,169
25677,671
25678,1059
25679,294
25680,240
25681,423
25682,119
25683,419
25684,740
25685,178
25686,202
25687,330
25688,103
25689,372
25690,609
25691,172
25692,334
25693,611
25694,169
25695,671
25696,1059
25697,294
25698,240
25699,423
25700,119
25701,419
25702,740
25703,178
25704,202
25705,330
25706,103
25707,372
25708,609
25709,172
25710,334
25711,611
25712,169
25713,671
25714,1059
25715,294
25716,240
25717,423
25718,119
25719,419
25720,740
25721,178
25722,202
25723,330
25724,103
25725,372
25726,609
25727,172
25728,334
25729,611
25730,169
25731,671
25732,1059
25733,294
25734,240
25735,423
25736,119
25737,419
25738,740
25739,178
25740,202
25741,330
25742,103
25743,372
25744,609
25745,172
25746,334
25747,611
25748,169
25749,671
25750,1059
25751,294
25752,240
25753,423
25754,119
25755,419
25756,740
25757,178
25758,202
25759,330
25760,103
25761,372
25762,609
25763,172
25764,334
25765,611
25766,169
25767,671
25768,1059
25769,294
25770,240
25771,423
25772,119
25773,419
25774,740
25775,178
25776,202
25777,330
25778,103
25779,372
25780,609
25781,172
25782,334
25783,611
25784,169
25785,671
25786,1059
25787,294
25788,240
25789,423
25790,119
25791,419
25792,740
25793,178
25794,202
25795,330
25796,103
25797,372
25798,609
25799,172
25800,334
25801,611
25802,169
25803,671
25804,1059
25805,294
25806,240
25807,423
25808,119
25809,419
25810,740
25811,178
25812,202
25813,330
25814,103
25815,372
25816,609
25817,172
25818,334
25819,611
25820,169
25821,671
25822,1059
25823,294
25824,240
25825,423
25826,119
25827,419
25828,740
25829,178
25830,202
25831,330
25832,103
25833,372
25834,609
25835,172
25836,334
25837,611
25838,169
25839,671
25840,1059
25841,294
25842,240
25843,423
25844,119
25845,419
25846,740
25847,178
25848,202
25849,330
25850,103
25851,372
25852,609
25853,172
25854,334
25855,611
25856,169
25857,671
25858,1059
25859,294
25860,240
25861,423
25862,119
25863,419
25864,740
25865,178
25866,202
25867,330
25868,103
25869,372
25870,609
25871,172
25872,334
25873,611
25874,169
25875,671
25876,1059
25877,294
25878,240
25879,423
25880,119
25881,419
25882,740
25883,178
25884,202
25885,330
25886,103
25887,372
25888,609
25889,172
25890,334
25891,611
25892,169
25893,671
25894,1059
25895,294
25896,240
25897,423
25898,119
25899,419
25900,740
25901,178
25902,202
25903,330
25904,103
25905,372
25906,609
25907,172
25908,334
25909,611
25910,169
25911,671
25912,1059
25913,294
25914,240
25915,423
25916,119
25917,419
25918,740
25919,178
25920,202
25921,330
25922,103
25923,372
25924,609
25925,172
25926,334
25927,611
25928,169
25929,671
25930,1059
25931,294
25932,240
25933,423
25934,119
25935,419
25936,740
25937,178
25938,202
25939,330
25940,103
25941,372
25942,609
25943,172
25944,334
25945,611
25946,169
25947,671
25948,1059
25949,294
25950,240
25951,423
25952,119
25953,419
25954,740
25955,178
25956,202
25957,330
25958,103
25959,372
25960,609
25961,172
25962,334
25963,611
25964,169
25965,671
25966,1059
25967,294
25968,240
25969,423
25970,119
25971,419
25972,740
25973,178
25974,202
25975,330
25976,103
25977,372
25978,609
25979,172
25980,334
25981,611
25982,169
25983,671
25984,1059
25985,294
25986,240
25987,423
25988,119
25989,419
25990,740
25991,178
25992,202
25993,330
25994,103
25995,372
25996,609
25997,172
25998,334
25999,611
26000,169
26001,671
26002,1059
26003,294
26004,240
26005,423
26006,119
26007,419
26008,740
26009,178
26010,202
26011,330
26012,103
26013,372
26014,609
26015,172
26016,334
26017,611
26018,169
26019,671
26020,1059
26021,294
26022,240
26023,423
26024,119
26025,419
26026,740
26027,178
26028,202
26029,330
26030,103
26031,372
26032,609
26033,172
26034,334
26035,611
26036,169
26037,671
26038,1059
26039,294
26040,240
26041,423
26042,119
26043,419
26044,740
26045,178
26046,202
26047,330
26048,103
26049,372
26050,609
26051,172
26052,334
26053,611
26054,169
26055,671
26056,1059
26057,294
26058,240
26059,423
26060,119
26061,419
26062,740
26063,178
26064,202
26065,330
26066,103
26067,372
26068,609
26069,172
26070,334
26071,611
26072,169
26073,671
26074,1059
26075,294
26076,240
26077,423
26078,119
26079,419
26080,740
26081,178
26082,202
26083,330
26084,103
26085,372
26086,609
26087,172
26088,334
26089,611
26090,169
26091,671
26092,1059
26093,294
26094,240
26095,423
26096,119
26097,419
26098,740
26099,178
26100,202
26101,330
26102,103
26103,372
26104,609
26105,172
26106,334
26107,611
26108,169
26109,671
26110,1059
26111,294
26112,240
26113,423
26114,119
26115,419
26116,740
26117,178
26118,202
26119,330
26120,103
26121,372
26122,609
26123,172
26124,334
26125,611
26126,169
26127,671
26128,1059
26129,294
26130,240
26131,423
26132,119
26133,419
26134,740
26135,178
26136,202
26137,330
26138,103
26139,372
26140,609
26141,172
26142,334
26143,611
26144,169
26145,671
26146,1059
26147,294
26148,240
26149,423
26150,119
26151,419
26152,740
26153,178
26154,202
26155,330
26156,103
26157,372
26158,609
26159,172
26160,334
26161,611
26162,169
26163,671
26164,1059
26165,294
26166,240
26167,423
26168,119
26169,419
26170,740
26171,178
26172,202
26173,330
26174,103
26175,372
26176,609
26177,172
26178,334
26179,611
26180,169
26181,671
26182,1059
26183,294
26184,240
26185,423
26186,119
26187,419
26188,740
26189,178
26190,202
26191,330
26192,103
26193,372
26194,609
26195,172
26196,334
26197,611
26198,169
26199,671
26200,1059
26201,294
26202,240
26203,423
26204,119
26205,419
26206,740
26207,178
26208,202
26209,330
26210,103
26211,372
26212,609
26213,172
26214,334
26215,611
26216,169
26217,671
26218,1059
26219,294
26220,240
26221,423
26222,119
26223,419
26224,740
26225,178
26226,202
26227,330
26228,103
26229,372
26230,609
26231,172
26232,334
26233,611
26234,169
26235,671
26236,1059
26237,294
26238,240
26239,423
26240,119
26241,419
26242,740
26243,178
26244,202
26245,330
26246,103
26247,372
26248,609
26249,172
26250,334
26251,611
26252,169
26253,671
26254,1059
26255,294
26256,240
26257,423
26258,119
26259,419
26260,740
26261,178
26262,202
26263,330
26264,103
26265,372
26266,609
26267,172
26268,334
26269,611
26270,169
26271,671
26272,1059
26273,294
26274,240
26275,423
26276,119
26277,419
26278,740
26279,178
26280,202
26281,330
26282,103
26283,372
26284,609
26285,172
26286,334
26287,611
26288,169
26289,671
26290,1059
26291,294
26292,240
26293,423
26294,119
26295,419
26296,740
26297,178
